"id";"feedback";"template";"name";"label";"presentation";"typ";"hasvalue";"position";"required";"dependitem";"dependvalue";"options"
"412";"0";"3";"22. El ambiente en el centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"38";"0";"0";;
"413";"0";"3";"23. Las soluciones aportadas por el centro ante conflictos de convivencia";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"39";"0";"0";;
"414";"0";"3";"24. El tratamiento que se hace en el centro a tus quejas y sugerencias";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"40";"0";"0";;
"415";"0";"3";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">CONTROL</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"41";"0";"0";;
"416";"0";"3";"25. Tu satisfacción global con el centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"42";"0";"0";;
"417";"0";"3";"26. Recomendarías a un familiar y/o amigo/a que se matriculará en el centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"43";"0";"0";;
"418";"0";"3";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p><strong><font color=""#003366"">OTRA INFORMACIÓN</font></strong></p>         <p><font color=""#003366"" size=""2""><em>En las siguientes cuestiones marca todas las respuestas que creas convenientes. Puedes marcar más de una.</em></font></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"44";"0";"0";;
"419";"0";"3";"27. ¿Quién o quienes han decidido que estudies este ciclo?";;"c>>>>>Yo|Mi familia|Mis amigos|Mis profesores|Otros";"multichoice";"1";"45";"0";"0";;
"420";"0";"3";"28. ¿Cómo has conocido este ciclo formativo?";;"c>>>>>A través de orientadores/profesores del instituto|A través de amigos/as de la familia|A través de la publicidad del instituto|A través de la web de la Consellería|Otros";"multichoice";"1";"46";"0";"0";;
"421";"0";"3";"29. ¿Por qué has elegido este centro para estudiar este ciclo formativo?";;"c>>>>>Porque está cerca de mi casa|Porque ya había estudiado en este centro|Porque este ciclo sólo está en este centro|Porque me lo han recomendado|Otros";"multichoice";"1";"47";"0";"0";;
"422";"0";"3";"30. ¿Por qué has decidido estudiar este ciclo formativo?";;"c>>>>>Me gustan los contenidos|Tiene salida profesional|Algunos de mis amigos/as estudian este ciclo|El centro donde se imparte está cerca de mi casa|Otros";"multichoice";"1";"48";"0";"0";;
"423";"0";"3";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%""><strong><font color=""#003366"">COMENTARIOS / SUGERENCIAS</font></strong> </font><//font>       </td>     </tr></tbody>   </table></p>";"label";"0";"49";"0";"0";;
"424";"0";"3";"31. Escribe libremente cualquier comentario o sugerencia que desees hacer al respecto de las cuestiones tratadas en la encuesta";;"75|8";"textarea";"1";"50";"0";"0";;
"425";"0";"3";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%""><strong><font color=""#003366"">BIBLIOTECA</font></strong> </font><//font>       </td>     </tr></tbody>   </table></p>";"label";"0";"51";"0";"0";;
"426";"0";"3";"32. ¿Cuantas horas dedicas a la lectura cada semana?";;"10|1";"textarea";"1";"52";"0";"0";;
"427";"0";"3";"33. ¿Cuantas horas son de lectura por medios digitales (ordenador, e-book, etc)?";;"10|1";"textarea";"1";"53";"0";"0";;
"428";"0";"3";"34. ¿Cuantos libros lees al mes?";;"10|1";"textarea";"1";"54";"0";"0";;
"429";"0";"3";"35. ¿Que tipo de lectura te gusta?";;"c>>>>>Narrativa|Prensa|Revistas|Ensayos|Otros";"multichoice";"1";"55";"0";"0";;
"430";"0";"3";"36. ¿Lees el periódico?";;"r>>>>>Todos los días|Una vez a la semana|De vez en cuando|Nunca<<<<<1";"multichoice";"1";"56";"0";"0";;
"431";"0";"3";"37. ¿Con qué fecuencia usas la biblioteca del instituto?";;"r>>>>>Diaria|Semanal|Mensual|Nunca<<<<<1";"multichoice";"1";"57";"0";"0";;
"432";"0";"3";"38. Indica tu grado de satisfacción con los fondos bibliográficos de la biblioteca del instituto";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"58";"0";"0";;
"433";"0";"3";"39. Escribe libremente cualquier comentario o sugerencia para la mejora de la biblioteca del instituto";;"75|8";"textarea";"1";"59";"0";"0";;
"434";"6";"0";;;"<p align=""center""><strong>SISTEMA DE GESTIÓN DE CALIDAD - ENCUESTA DE SATISFACCIÓN DEL ALUMNADO</strong></p>
<p align=""center""><img hspace=""0"" height=""120"" width=""660"" border=""0"" src=""http://www.fpmislata.com/logos/logo_completo_660x120.png"" alt=""CIPFP Mislata"" title=""CIPFP Mislata""></p>
<p align=""left""> </p><p align=""left"">  </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" border=""1""><tbody><tr><td valign=""top"" width=""50%"" colspan=""2"">         <h6 align=""left"">La encuesta es totalmente anónima y sus resultados se utilizarán únicamente con la intención de mejorar el centro.</h6>         <h6 align=""left"">Si lo deseas puedes dejar cualquiera de las cuestiones sin contestar.</h6>         <h6 align=""left"">Gracias por tu colaboración.</h6>       </td>     </tr><tr><td valign=""top"" width=""50%""><address>&nbsp;</address><address>Debes responder con un único valor (de 0 a 10) a cada una de las siguientes cuestiones.</address>       </td>       <td valign=""top"" width=""50%"">         <blockquote dir=""ltr"" style=""margin-right:0px;""><address>&nbsp;</address><address>0 - Totalmente en desacuerdo</address><address>...</address><address>10 - Totalmente de acuerdo</address></blockquote>       </td>     </tr></tbody></table><p align=""left"">&nbsp;</p>";"label";"0";"1";"0";"0";;
"435";"6";"0";"FAMILIA PROFESIONAL EN LA QUE ESTUDIAS (respuesta obligatoria)";;"d>>>>>1####ADMINISTRACIÓN DE EMPRESAS|2####COMERCIO Y MARKETING|3####INFORMÁTICA|4####TURISMO|5####SANIDAD|6####ÓPTICA";"multichoicerated";"1";"2";"1";"0";;
"436";"6";"0";"¿Estudias Grado MEDIO / Grado SUPERIOR / Curso de ESPECIALIZACIÓN / Curso LABORA? (respuesta obligatoria)";;"d>>>>>1####Grado MEDIO|2####Grado SUPERIOR|3####Curso de ESPECIALIZACIÓN|4####Curso LABORA";"multichoicerated";"1";"3";"1";"0";;"h"
"437";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">ACOGIDA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"4";"0";"0";;
"438";"6";"0";"1. El centro pone todos los medios a su alcance para facilitar la incorporación de los alumnos al principio de curso";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"5";"0";"0";;
"439";"6";"0";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">GESTIÓN DEL CENTRO</font></strong> </p>       </td>     </tr></tbody>   </table></p>";"label";"0";"6";"0";"0";;
"440";"6";"0";"2. El equipo directivo actual trabaja para mejorar el centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"7";"0";"0";;
"441";"6";"0";"3. Considero que el equipo directivo es accesible";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"8";"0";"0";;
"442";"6";"0";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">COMUNICACIÓN</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"9";"0";"0";;
"443";"6";"0";"4. El centro se preocupa por facilitarnos la información necesaria";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"10";"0";"0";;
"444";"6";"0";"5. Existen en el centro suficientes medios para informar al alumnado";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"11";"0";"0";;
"445";"6";"0";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">INNOVACIÓN Y TECNOLOGÍA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"12";"0";"0";;
"446";"6";"0";"6. La plataforma moodle es útil";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"13";"0";"0";;
"447";"6";"0";"7. La página web es de fácil uso";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"14";"0";"0";;
"448";"6";"0";"8. La página web contiene información interesante";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"15";"0";"0";;
"449";"6";"0";"9. En el centro se fomenta la innovación tecnológica";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"16";"0";"0";;
"450";"6";"0";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">ADMINISTRACIÓN Y SECRETARÍA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"17";"0";"0";;
"451";"6";"0";"10. La atención del personal de secretaría es buena";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"18";"0";"0";;
"452";"6";"0";"11. La atención del personal de conserjería es buena";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"19";"0";"0";;
"453";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">CAFETERÍA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"20";"0";"0";;
"454";"6";"0";"Indica tu grado de satisfacción con el servicio de cafetería del centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"21";"0";"0";;
"455";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">INSTALACIONES</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"22";"0";"0";;
"456";"6";"0";"12. Mi nivel de satisfacción con el equipamiento didáctico de las aulas/talleres (materiales, equipos informáticos, otros equipos)";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"23";"0";"0";;
"457";"6";"0";"13. Mi valoración del estado general de las instalaciones del centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"24";"0";"0";;
"458";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">ENSEÑANZA / APRENDIZAJE</font> </strong></p>		<p><font color=""#003366"" size=""2""><em>(Se ha realizado previamente la ""Encuesta por módulos"" cuyos resultados se incluirán en la presente encuesta)</em></font></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"25";"0";"0";;
"459";"6";"0";"14. Mi valoración de las actividades complementarias ofertadas";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"26";"0";"0";;
"460";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">HORARIOS</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"27";"0";"0";;
"461";"6";"0";"15. Considero adecuadas las agrupaciones horarias de los módulos de mi ciclo para facilitar mi formación académica";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"28";"0";"0";;
"462";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">TUTORÍA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"29";"0";"0";;
"463";"6";"0";"16. La atención personal del tutor a los alumnos";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"30";"0";"0";;
"464";"6";"0";"17. La información del tutor sobre la organización del centro y del ciclo (evaluaciones, normativa, FCTs, faltas de asistencia )";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"31";"0";"0";;
"465";"6";"0";"18. La realización de actividades formativas durante la tutoria (debate, temas de actualidad )";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"32";"0";"0";;
"466";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">DEPARTAMENTO DE ORIENTACIÓN</font> </strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"33";"0";"0";;
"467";"6";"0";"19. El departamento de orientación está accesible para ayudarnos";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"34";"0";"0";;
"468";"6";"0";"20. El departamento de orientación me ofrece información académica útil para mi futuro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"35";"0";"0";;
"469";"6";"0";"21. Valoro positivamente el trabajo del departamento de orientación";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"36";"0";"0";;
"470";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">CONVIVENCIA</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"37";"0";"0";;
"471";"6";"0";"22. El ambiente en el centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"38";"0";"0";;
"472";"6";"0";"23. Las soluciones aportadas por el centro ante conflictos de convivencia";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"39";"0";"0";;
"473";"6";"0";"24. El tratamiento que se hace en el centro a tus quejas y sugerencias";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"40";"0";"0";;
"474";"6";"0";;;"<p>   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p align=""left""><strong><font color=""#003366"">CONTROL</font></strong></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"41";"0";"0";;
"475";"6";"0";"25. Tu satisfacción global con el centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"42";"0";"0";;
"476";"6";"0";"26. Recomendarías a un familiar y/o amigo/a que se matriculará en el centro";;"r>>>>>0|1|2|3|4|5|6|7|8|9|10<<<<<1";"multichoice";"1";"43";"0";"0";;
"477";"6";"0";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%"">         <p><strong><font color=""#003366"">OTRA INFORMACIÓN</font></strong></p>         <p><font color=""#003366"" size=""2""><em>En las siguientes cuestiones marca todas las respuestas que creas convenientes. Puedes marcar más de una.</em></font></p>       </td>     </tr></tbody>   </table></p>";"label";"0";"44";"0";"0";;
"478";"6";"0";"27. ¿Quién o quienes han decidido que estudies este ciclo?";;"c>>>>>Yo|Mi familia|Mis amigos|Mis profesores|Otros";"multichoice";"1";"45";"0";"0";;
"479";"6";"0";"28. ¿Cómo has conocido este ciclo formativo?";;"c>>>>>A través de orientadores/profesores del instituto|A través de amigos/as de la familia|A través de la publicidad del instituto|A través de la web de la Consellería|Otros";"multichoice";"1";"46";"0";"0";;
"480";"6";"0";"29. ¿Por qué has elegido este centro para estudiar este ciclo formativo?";;"c>>>>>Porque está cerca de mi casa|Porque ya había estudiado en este centro|Porque este ciclo sólo está en este centro|Porque me lo han recomendado|Otros";"multichoice";"1";"47";"0";"0";;
"481";"6";"0";"30. ¿Por qué has decidido estudiar este ciclo formativo?";;"c>>>>>Me gustan los contenidos|Tiene salida profesional|Algunos de mis amigos/as estudian este ciclo|El centro donde se imparte está cerca de mi casa|Otros";"multichoice";"1";"48";"0";"0";;
"482";"6";"0";;;"<p align=""left"">   <table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody>     <tr>       <td valign=""top"" width=""100%""><strong><font color=""#003366"">COMENTARIOS / SUGERENCIAS</font></strong> </font><//font>       </td>     </tr></tbody>   </table></p>";"label";"0";"49";"0";"0";;
"483";"6";"0";"31. Escribe libremente cualquier comentario o sugerencia que desees hacer al respecto de las cuestiones tratadas en la encuesta";;"75|8";"textarea";"1";"50";"0";"0";;
"484";"7";"0";;;"<p align=""center""><strong>SISTEMA DE GESTIÓN DE CALIDAD - ENCUESTA DE SATISFACCIÓN DEL ALUMNADO</strong></p>
<p align=""center""><img hspace=""0"" height=""120"" width=""660"" border=""0"" src=""http://www.fpmislata.com/logos/logo_completo_660x120.png"" alt=""CIPFP Mislata"" title=""CIPFP Mislata""></p>
<p align=""left""> </p><p align=""left"">  </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" border=""1""><tbody><tr><td valign=""top"" width=""50%"" colspan=""2"">         <h6 align=""left"">La encuesta es totalmente anónima y sus resultados se utilizarán únicamente con la intención de mejorar el centro.</h6>         <h6 align=""left"">Si lo deseas puedes dejar cualquiera de las cuestiones sin contestar.</h6>         <h6 align=""left"">Gracias por tu colaboración.</h6>       </td>     </tr><tr><td valign=""top"" width=""50%""><address>&nbsp;</address><address>Debes responder con un único valor (de 0 a 10) a cada una de las siguientes cuestiones.</address>       </td>       <td valign=""top"" width=""50%"">         <blockquote dir=""ltr"" style=""margin-right:0px;""><address>&nbsp;</address><address>0 - Totalmente en desacuerdo</address><address>...</address><address>10 - Totalmente de acuerdo</address></blockquote>       </td>     </tr></tbody></table><p align=""left"">&nbsp;</p>";"label";"0";"1";"0";"0";;
"485";"7";"0";"FAMILIA PROFESIONAL EN LA QUE ESTUDIAS (respuesta obligatoria)";;"d>>>>>1####ADMINISTRACIÓN DE EMPRESAS|2####COMERCIO Y MARKETING|3####INFORMÁTICA|4####TURISMO|5####SANIDAD|6####ÓPTICA";"multichoicerated";"1";"2";"1";"0";;
"486";"7";"0";"¿Estudias Grado MEDIO / Grado SUPERIOR / Curso de ESPECIALIZACIÓN / Curso LABORA? (respuesta obligatoria)";;"d>>>>>1####Grado MEDIO|2####Grado SUPERIOR|3####Curso de ESPECIALIZACIÓN|4####Curso LABORA";"multichoicerated";"1";"3";"1";"0";;"h"
"488";"7";"0";"1. La acogida al inicio de curso en el centro ha sido satisfactoria";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"4";"0";"0";;
"490";"7";"0";"2. Considero que el centro está bien gestionado";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"5";"0";"0";;
"493";"7";"0";"3. Existen en el centro suficientes medios para informar al alumnado";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"6";"0";"0";;
"501";"7";"0";"4. La atención de personal de secretaria y administración es buena";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"7";"0";"0";;
"502";"7";"0";"5. La atención del personal de conserjería es buena";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"8";"0";"0";;
"504";"7";"0";"6. Indica tu grado de satisfacción con el servicio de cafetería del centro";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"9";"0";"0";;
"506";"7";"0";"7. Mi valoración del estado general de las instalaciones del centro es:";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"10";"0";"0";;
"507";"7";"0";"8. La atención personal del tutor/a";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"11";"0";"0";;
"509";"7";"0";"9. La información del tutor sobre la organización del centro y del ciclo (evaluaciones, normativa, FCTs, faltas de asistencia )";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"12";"0";"0";;
"511";"7";"0";"10. La realización de actividades formativas durante la tutoría (debate, temas de actualidad)";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"13";"0";"0";;
"513";"7";"0";"11. El departamento de orientación está accesible para ayudarnos";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"14";"0";"0";;
"514";"7";"0";"12. El departamento ofrece orientación académica y profesional útil para mi futuro";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"15";"0";"0";;
"515";"7";"0";"13. El ambiente en el centro";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"16";"0";"0";;
"517";"7";"0";"14. Las soluciones aportadas por el centro ante problemas de convivencia";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"17";"0";"0";;
"518";"7";"0";"15. Tu satisfacción global con el centro";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"18";"0";"0";;
"519";"7";"0";"16. Recomendarías a un familiar y/o amigo/a que se matriculará en el centro";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"19";"0";"0";;
"528";"7";"0";"17. ¿Quién o quienes han decidido que estudies este ciclo?";;"c>>>>>Yo
|Mi familia
|Mis amigos
|Mis profesores
|Otros";"multichoice";"1";"20";"0";"0";;"h"
"529";"7";"0";"18. ¿Cómo has conocido este ciclo formativo?";;"c>>>>>A través de orientadores/profesores del instituto
|A través de amigos/as de la familia
|A través de la publicidad del instituto
|A través de la web de la Consellería
|Otros";"multichoice";"1";"21";"0";"0";;"h"
"530";"7";"0";"19. ¿Por qué has elegido este centro para estudiar este ciclo formativo?";;"c>>>>>Porque está cerca de mi casa
|Porque ya había estudiado en este centro
|Porque este ciclo sólo está en este centro
|Porque me lo han recomendado
|Otros";"multichoice";"1";"22";"0";"0";;"h"
"531";"7";"0";"20. ¿Por qué has decidido estudiar este ciclo formativo?";;"c>>>>>Me gustan los contenidos
|Tiene salida profesional
|Algunos de mis amigos/as estudian este ciclo
|El centro donde se imparte está cerca de mi casa
|Otros";"multichoice";"1";"23";"0";"0";;"h"
"533";"7";"0";"21. Escribe libremente cualquier comentario o sugerencia que desees hacer al respecto de las cuestiones tratadas en la encuesta";;"75|8";"textarea";"1";"24";"0";"0";;
"592";"9";"0";"label";;"<p align=""center""><strong>SISTEMA DE GESTIÓN DE CALIDAD - ENCUESTA DE SATISFACCIÓN DEL PROFESORADO</strong></p>
<p align=""center""><img hspace=""0"" height=""120"" width=""660"" border=""0"" src=""http://www.fpmislata.com/logos/logo_completo_660x120.png"" alt=""CIPFP Mislata"" title=""CIPFP Mislata""></p>
<p align=""left""> </p><p align=""left"">  <table cellspacing=""1"" cellpadding=""1"" border=""1"" width=""900""><tbody>    <tr>      <td width=""50%"" valign=""top"" colspan=""2"">        <h6 align=""left""><font size=""3"" color=""#003366"">La encuesta es totalmente anónima y sus resultados se utilizarán únicamente con la intención de mejorar el centro.</font></h6>        <h6 align=""left""><font size=""3"" color=""#003366"">Si lo deseas puedes dejar cualquiera de las cuestiones sin contestar.</font></h6>        <h6 align=""left""><font size=""3"" color=""#003366"">Gracias por tu colaboración.</font></h6>      </td>    </tr>    <tr>      <td width=""50%"" valign=""top""><address><font size=""2""></font><font color=""#003366""> </font></address><address><font size=""2"" color=""#003366"">Debes responder con un único valor (de 0 a 10) a cada una de las siguientes cuestiones.</font></address>      </td>      <td width=""50%"" valign=""top"">        <blockquote style=""margin-right: 0px;"" dir=""ltr""><address><font size=""2""></font><font color=""#003366""> </font></address><address style=""font-style: italic;""><font size=""2"" color=""#003366"">0 - Nada de acuerdo</font></address><span style=""font-style: italic;"">...<br /></span><font size=""2"" color=""#003366"" style=""font-style: italic;"">10 - Totalmente de acuerdo</font></blockquote>      </td>    </tr></tbody>  </table></p><p align=""left""><font color=""#003366""> </font></p>";"label";"0";"1";"0";"0";;
"593";"9";"0";"DEPARTAMENT O FAMÍLIA PROFESSIONAL A LA QUE PERTANYS (resposta obligatòria)";;"d>>>>>1####ADMINISTRACIÓN DE EMPRESAS|2####COMERCIO Y MÁRKETING|3####FOL|4####IDIOMAS|5####INFORMÁTICA|6####ÓPTICA|7####ORIENTACIÓN|8####TURISMO|9####SANIDAD";"multichoicerated";"1";"2";"1";"0";;"h"
"594";"9";"0";"label";;"<p>   </p><table cellspacing=""1"" cellpadding=""1"" width=""900"" align=""left"" border=""1""><tbody><tr><td valign=""top"" width=""100%"">         <p align=""left""><em style=""font-size: 0.9375rem;"">Quin és el teu grau de satisfacció respecte a les següents qüestions?</em><br></p>       </td>     </tr></tbody></table>";"label";"0";"3";"0";"0";;
"595";"9";"0";"1. La gestió del centre i la implicació de l'equip directiu en la millora del centre";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"4";"0";"0";;
"596";"9";"0";"2. El teu horari en el centre";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"5";"0";"0";;
"597";"9";"0";"3. L'atenció del personal de secretaria i administració";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"6";"0";"0";;
"599";"9";"0";"4. L'atenció del personal de consergeria";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"7";"0";"0";;
"600";"9";"0";"5. L'estat de les instal·lacions didàctiques, aules, tallers i laboratoris";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"8";"0";"0";;
"601";"9";"0";"6. Les zones comuns del centre (corredors, jardins, patis, Pecera, ...)";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"9";"0";"0";;
"602";"9";"0";"7. Indica el teu grau de satisfacció amb el servici de cafeteria del centre";;"r>>>>>0
|1
|2
|3
|4
|5
|6
|7
|8
|9
|10<<<<<1";"multichoice";"1";"10";"0";"0";;
